file,product_id,sku,option_id,group,name,hidden
Postcards.csv,33,postcards_16pt_uv,55,size,6 x 11,0
Postcards.csv,33,postcards_16pt_uv,56,size,11 x 17,0
Postcards.csv,33,postcards_16pt_uv,57,size,4.25 x 2.75,0
Postcards.csv,33,postcards_16pt_uv,58,size,5.5 x 2.125,0
Postcards.csv,33,postcards_16pt_uv,59,size,2.5 x 2.5,0
Postcards.csv,33,postcards_16pt_uv,60,qty,15000,0
Postcards.csv,33,postcards_16pt_uv,61,qty,20000,0
Postcards.csv,33,postcards_16pt_uv,62,qty,25000,0
Postcards.csv,33,postcards_16pt_uv,63,qty,30000,0
Postcards.csv,33,postcards_16pt_uv,64,qty,35000,0
Postcards.csv,33,postcards_16pt_uv,65,qty,40000,0
Postcards.csv,33,postcards_16pt_uv,66,qty,45000,0
Postcards.csv,33,postcards_16pt_uv,67,qty,50000,0
Postcards.csv,33,postcards_16pt_uv,68,qty,55000,0
Postcards.csv,33,postcards_16pt_uv,69,qty,60000,0
Postcards.csv,33,postcards_16pt_uv,70,qty,65000,0
Postcards.csv,33,postcards_16pt_uv,71,qty,70000,0
Postcards.csv,33,postcards_16pt_uv,72,qty,75000,0
Postcards.csv,33,postcards_16pt_uv,73,qty,80000,0
Postcards.csv,33,postcards_16pt_uv,74,qty,85000,0
Postcards.csv,33,postcards_16pt_uv,75,qty,90000,0
Postcards.csv,33,postcards_16pt_uv,76,qty,95000,0
Postcards.csv,33,postcards_16pt_uv,77,qty,100000,0
Postcards.csv,33,postcards_16pt_uv,79,Turnaround,Next Business Day,0
Postcards.csv,33,postcards_16pt_uv,80,Bundling,No bundling - FREE,0
Postcards.csv,33,postcards_16pt_uv,81,Bundling,Single band - 25s,0
Postcards.csv,33,postcards_16pt_uv,82,Bundling,Single band - 50s,0
Postcards.csv,33,postcards_16pt_uv,83,Bundling,Single band - 100s,0
Postcards.csv,33,postcards_16pt_uv,84,Bundling,Double band - 25s,0
Postcards.csv,33,postcards_16pt_uv,85,Bundling,Double band - 50s,0
Postcards.csv,33,postcards_16pt_uv,86,Bundling,Double band - 100s,0
Postcards.csv,33,postcards_16pt_uv,87,Bundling,Shrink Wrap - 25s,0
Postcards.csv,33,postcards_16pt_uv,88,Bundling,Shrink Wrap - 50s,0
Postcards.csv,33,postcards_16pt_uv,105,qty,25,0
Postcards.csv,33,postcards_16pt_uv,107,Coating,UV,0
Postcards.csv,33,postcards_16pt_uv,140,Turnaround,2 - 3 Business Days,0
Postcards.csv,33,postcards_16pt_uv,550,Stock,16PT Printed 1 Side (4/0),0
Postcards.csv,33,postcards_16pt_uv,551,Stock,16PT Printed 2 Sides (4/4),0
Postcards.csv,33,postcards_16pt_uv,559,Coating,UV PG1 Only,0
Postcards.csv,33,postcards_16pt_uv,610,size,6.5 x 9,0
Postcards.csv,33,postcards_16pt_uv,720,Turnaround,3 - 5 Business Days,0
Postcards.csv,34,postcards_16pt_matteaq,5,qty,50,0
Postcards.csv,34,postcards_16pt_matteaq,6,qty,75,0
Postcards.csv,34,postcards_16pt_matteaq,7,qty,100,0
Postcards.csv,34,postcards_16pt_matteaq,9,qty,250,0
Postcards.csv,34,postcards_16pt_matteaq,12,qty,500,0
Postcards.csv,34,postcards_16pt_matteaq,13,qty,750,0
Postcards.csv,34,postcards_16pt_matteaq,14,qty,1000,0
Postcards.csv,34,postcards_16pt_matteaq,18,Turnaround,4 - 5 Business Days,0
Postcards.csv,34,postcards_16pt_matteaq,22,qty,2500,0
Postcards.csv,34,postcards_16pt_matteaq,23,qty,5000,0
Postcards.csv,34,postcards_16pt_matteaq,24,qty,7500,0
Postcards.csv,34,postcards_16pt_matteaq,25,qty,10000,0
Postcards.csv,34,postcards_16pt_matteaq,32,Coating,Matte Finish,0
Postcards.csv,34,postcards_16pt_matteaq,33,size,4 x 6,0
Postcards.csv,34,postcards_16pt_matteaq,34,size,5 x 7,0
Postcards.csv,34,postcards_16pt_matteaq,35,size,8.5 x 5.5,0
Postcards.csv,34,postcards_16pt_matteaq,36,size,8.5 x 3.5,0
Postcards.csv,34,postcards_16pt_matteaq,37,size,2 x 8,0
Postcards.csv,34,postcards_16pt_matteaq,38,size,4 x 9,0
Postcards.csv,34,postcards_16pt_matteaq,39,size,6 x 9,0
Postcards.csv,34,postcards_16pt_matteaq,40,size,4.25 x 3.66,0
Postcards.csv,34,postcards_16pt_matteaq,41,size,8 x 5,0
Postcards.csv,34,postcards_16pt_matteaq,42,size,4.25 x 11,0
Postcards.csv,34,postcards_16pt_matteaq,43,size,8.5 x 11,0
Postcards.csv,34,postcards_16pt_matteaq,44,size,3 x 4,0
Postcards.csv,34,postcards_16pt_matteaq,46,size,4 x 4,0
Postcards.csv,34,postcards_16pt_matteaq,47,size,4.25 x 5.5,0
Postcards.csv,34,postcards_16pt_matteaq,48,size,8.5 x 2.75,0
Postcards.csv,34,postcards_16pt_matteaq,49,size,4.25 x 6,0
Postcards.csv,34,postcards_16pt_matteaq,50,size,8.5 x 3.66,0
Postcards.csv,34,postcards_16pt_matteaq,53,size,8.5 x 6,0
Postcards.csv,34,postcards_16pt_matteaq,55,size,6 x 11,0
Postcards.csv,34,postcards_16pt_matteaq,56,size,11 x 17,0
Postcards.csv,34,postcards_16pt_matteaq,57,size,4.25 x 2.75,0
Postcards.csv,34,postcards_16pt_matteaq,58,size,5.5 x 2.125,0
Postcards.csv,34,postcards_16pt_matteaq,59,size,2.5 x 2.5,0
Postcards.csv,34,postcards_16pt_matteaq,60,qty,15000,0
Postcards.csv,34,postcards_16pt_matteaq,61,qty,20000,0
Postcards.csv,34,postcards_16pt_matteaq,62,qty,25000,0
Postcards.csv,34,postcards_16pt_matteaq,63,qty,30000,0
Postcards.csv,34,postcards_16pt_matteaq,64,qty,35000,0
Postcards.csv,34,postcards_16pt_matteaq,65,qty,40000,0
Postcards.csv,34,postcards_16pt_matteaq,66,qty,45000,0
Postcards.csv,34,postcards_16pt_matteaq,67,qty,50000,0
Postcards.csv,34,postcards_16pt_matteaq,68,qty,55000,0
Postcards.csv,34,postcards_16pt_matteaq,69,qty,60000,0
Postcards.csv,34,postcards_16pt_matteaq,70,qty,65000,0
Postcards.csv,34,postcards_16pt_matteaq,71,qty,70000,0
Postcards.csv,34,postcards_16pt_matteaq,72,qty,75000,0
Postcards.csv,34,postcards_16pt_matteaq,73,qty,80000,0
Postcards.csv,34,postcards_16pt_matteaq,74,qty,85000,0
Postcards.csv,34,postcards_16pt_matteaq,75,qty,90000,0
Postcards.csv,34,postcards_16pt_matteaq,76,qty,95000,0
Postcards.csv,34,postcards_16pt_matteaq,77,qty,100000,0
Postcards.csv,34,postcards_16pt_matteaq,79,Turnaround,Next Business Day,0
Postcards.csv,34,postcards_16pt_matteaq,80,Bundling,No bundling - FREE,0
Postcards.csv,34,postcards_16pt_matteaq,81,Bundling,Single band - 25s,0
Postcards.csv,34,postcards_16pt_matteaq,82,Bundling,Single band - 50s,0
Postcards.csv,34,postcards_16pt_matteaq,83,Bundling,Single band - 100s,0
Postcards.csv,34,postcards_16pt_matteaq,84,Bundling,Double band - 25s,0
Postcards.csv,34,postcards_16pt_matteaq,85,Bundling,Double band - 50s,0
Postcards.csv,34,postcards_16pt_matteaq,86,Bundling,Double band - 100s,0
Postcards.csv,34,postcards_16pt_matteaq,87,Bundling,Shrink Wrap - 25s,0
Postcards.csv,34,postcards_16pt_matteaq,88,Bundling,Shrink Wrap - 50s,0
Postcards.csv,34,postcards_16pt_matteaq,550,Stock,16PT Printed 1 Side (4/0),0
Postcards.csv,34,postcards_16pt_matteaq,551,Stock,16PT Printed 2 Sides (4/4),0
Postcards.csv,35,postcards_13pt_linen,3,Coating,Uncoated,0
Postcards.csv,35,postcards_13pt_linen,5,qty,50,0
Postcards.csv,35,postcards_13pt_linen,7,qty,100,0
Postcards.csv,35,postcards_13pt_linen,9,qty,250,0
Postcards.csv,35,postcards_13pt_linen,12,qty,500,0
Postcards.csv,35,postcards_13pt_linen,14,qty,1000,0
Postcards.csv,35,postcards_13pt_linen,22,qty,2500,0
Postcards.csv,35,postcards_13pt_linen,23,qty,5000,0
Postcards.csv,35,postcards_13pt_linen,25,qty,10000,0
Postcards.csv,35,postcards_13pt_linen,33,size,4 x 6,0
Postcards.csv,35,postcards_13pt_linen,34,size,5 x 7,0
Postcards.csv,35,postcards_13pt_linen,35,size,8.5 x 5.5,0
Postcards.csv,35,postcards_13pt_linen,36,size,8.5 x 3.5,0
Postcards.csv,35,postcards_13pt_linen,39,size,6 x 9,0
Postcards.csv,35,postcards_13pt_linen,60,qty,15000,0
Postcards.csv,35,postcards_13pt_linen,61,qty,20000,0
Postcards.csv,35,postcards_13pt_linen,62,qty,25000,0
Postcards.csv,35,postcards_13pt_linen,63,qty,30000,0
Postcards.csv,35,postcards_13pt_linen,64,qty,35000,0
Postcards.csv,35,postcards_13pt_linen,65,qty,40000,0
Postcards.csv,35,postcards_13pt_linen,66,qty,45000,0
Postcards.csv,35,postcards_13pt_linen,67,qty,50000,0
Postcards.csv,35,postcards_13pt_linen,68,qty,55000,0
Postcards.csv,35,postcards_13pt_linen,69,qty,60000,0
Postcards.csv,35,postcards_13pt_linen,70,qty,65000,0
Postcards.csv,35,postcards_13pt_linen,71,qty,70000,0
Postcards.csv,35,postcards_13pt_linen,72,qty,75000,0
Postcards.csv,35,postcards_13pt_linen,73,qty,80000,0
Postcards.csv,35,postcards_13pt_linen,74,qty,85000,0
Postcards.csv,35,postcards_13pt_linen,75,qty,90000,0
Postcards.csv,35,postcards_13pt_linen,76,qty,95000,0
Postcards.csv,35,postcards_13pt_linen,77,qty,100000,0
Postcards.csv,35,postcards_13pt_linen,80,Bundling,No bundling - FREE,0
Postcards.csv,35,postcards_13pt_linen,81,Bundling,Single band - 25s,0
Postcards.csv,35,postcards_13pt_linen,82,Bundling,Single band - 50s,0
Postcards.csv,35,postcards_13pt_linen,83,Bundling,Single band - 100s,0
Postcards.csv,35,postcards_13pt_linen,84,Bundling,Double band - 25s,0
Postcards.csv,35,postcards_13pt_linen,85,Bundling,Double band - 50s,0
Postcards.csv,35,postcards_13pt_linen,86,Bundling,Double band - 100s,0
Postcards.csv,35,postcards_13pt_linen,87,Bundling,Shrink Wrap - 25s,0
Postcards.csv,35,postcards_13pt_linen,88,Bundling,Shrink Wrap - 50s,0
Postcards.csv,35,postcards_13pt_linen,89,Scoring,None,0
Postcards.csv,35,postcards_13pt_linen,90,Scoring,Score in Half,0
Postcards.csv,35,postcards_13pt_linen,105,qty,25,0
Postcards.csv,35,postcards_13pt_linen,549,Turnaround,3 - 4 Business Days,0
Postcards.csv,35,postcards_13pt_linen,557,Stock,13PT Linen Printed 1 Side (4/0),0
Postcards.csv,35,postcards_13pt_linen,558,Stock,13PT Linen Printed 2 Sides (4/4),0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,12,qty,500,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,13,qty,750,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,14,qty,1000,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,18,Turnaround,4 - 5 Business Days,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,22,qty,2500,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,33,size,4 x 6,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,34,size,5 x 7,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,35,size,8.5 x 5.5,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,36,size,8.5 x 3.5,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,89,Scoring,None,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,90,Scoring,Score in Half,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,537,Coating,Spot UV on 1 Side,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,538,Coating,Spot UV on 2 Sides,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,539,Finishing,Matte Lamination 2 sided,0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,550,Stock,16PT Printed 1 Side (4/0),0
Postcards.csv,163,postcard_16PT_matte_lam_spot_uv,551,Stock,16PT Printed 2 Sides (4/4),0
Postcards.csv,4904,postcards_10pt_matte_finish,14,qty,1000,0
Postcards.csv,4904,postcards_10pt_matte_finish,22,qty,2500,0
Postcards.csv,4904,postcards_10pt_matte_finish,23,qty,5000,0
Postcards.csv,4904,postcards_10pt_matte_finish,25,qty,10000,0
Postcards.csv,4904,postcards_10pt_matte_finish,29,Turnaround,5 - 7 Business Days,0
Postcards.csv,4904,postcards_10pt_matte_finish,32,Coating,Matte Finish,0
Postcards.csv,4904,postcards_10pt_matte_finish,33,size,4 x 6,0
Postcards.csv,4904,postcards_10pt_matte_finish,34,size,5 x 7,0
Postcards.csv,4904,postcards_10pt_matte_finish,35,size,8.5 x 5.5,0
Postcards.csv,4904,postcards_10pt_matte_finish,36,size,8.5 x 3.5,0
Postcards.csv,4904,postcards_10pt_matte_finish,37,size,2 x 8,0
Postcards.csv,4904,postcards_10pt_matte_finish,38,size,4 x 9,0
Postcards.csv,4904,postcards_10pt_matte_finish,39,size,6 x 9,0
Postcards.csv,4904,postcards_10pt_matte_finish,40,size,4.25 x 3.66,0
Postcards.csv,4904,postcards_10pt_matte_finish,41,size,8 x 5,0
Postcards.csv,4904,postcards_10pt_matte_finish,42,size,4.25 x 11,0
Postcards.csv,4904,postcards_10pt_matte_finish,43,size,8.5 x 11,0
Postcards.csv,4904,postcards_10pt_matte_finish,44,size,3 x 4,0
Postcards.csv,4904,postcards_10pt_matte_finish,46,size,4 x 4,0
Postcards.csv,4904,postcards_10pt_matte_finish,47,size,4.25 x 5.5,0
Postcards.csv,4904,postcards_10pt_matte_finish,48,size,8.5 x 2.75,0
Postcards.csv,4904,postcards_10pt_matte_finish,49,size,4.25 x 6,0
Postcards.csv,4904,postcards_10pt_matte_finish,50,size,8.5 x 3.66,0
Postcards.csv,4904,postcards_10pt_matte_finish,53,size,8.5 x 6,0
Postcards.csv,4904,postcards_10pt_matte_finish,55,size,6 x 11,0
Postcards.csv,4904,postcards_10pt_matte_finish,56,size,11 x 17,0
Postcards.csv,4904,postcards_10pt_matte_finish,57,size,4.25 x 2.75,0
Postcards.csv,4904,postcards_10pt_matte_finish,59,size,2.5 x 2.5,0
Postcards.csv,4904,postcards_10pt_matte_finish,60,qty,15000,0
Postcards.csv,4904,postcards_10pt_matte_finish,61,qty,20000,0
Postcards.csv,4904,postcards_10pt_matte_finish,62,qty,25000,0
Postcards.csv,4904,postcards_10pt_matte_finish,63,qty,30000,0
Postcards.csv,4904,postcards_10pt_matte_finish,64,qty,35000,0
Postcards.csv,4904,postcards_10pt_matte_finish,65,qty,40000,0
Postcards.csv,4904,postcards_10pt_matte_finish,66,qty,45000,0
Postcards.csv,4904,postcards_10pt_matte_finish,67,qty,50000,0
Postcards.csv,4904,postcards_10pt_matte_finish,68,qty,55000,0
Postcards.csv,4904,postcards_10pt_matte_finish,69,qty,60000,0
Postcards.csv,4904,postcards_10pt_matte_finish,70,qty,65000,0
Postcards.csv,4904,postcards_10pt_matte_finish,71,qty,70000,0
Postcards.csv,4904,postcards_10pt_matte_finish,72,qty,75000,0
Postcards.csv,4904,postcards_10pt_matte_finish,73,qty,80000,0
Postcards.csv,4904,postcards_10pt_matte_finish,74,qty,85000,0
Postcards.csv,4904,postcards_10pt_matte_finish,75,qty,90000,0
Postcards.csv,4904,postcards_10pt_matte_finish,76,qty,95000,0
Postcards.csv,4904,postcards_10pt_matte_finish,77,qty,100000,0
Postcards.csv,4904,postcards_10pt_matte_finish,80,Bundling,No bundling - FREE,0
Postcards.csv,4904,postcards_10pt_matte_finish,81,Bundling,Single band - 25s,0
Postcards.csv,4904,postcards_10pt_matte_finish,82,Bundling,Single band - 50s,0
Postcards.csv,4904,postcards_10pt_matte_finish,83,Bundling,Single band - 100s,0
Postcards.csv,4904,postcards_10pt_matte_finish,84,Bundling,Double band - 25s,0
Postcards.csv,4904,postcards_10pt_matte_finish,85,Bundling,Double band - 50s,0
Postcards.csv,4904,postcards_10pt_matte_finish,86,Bundling,Double band - 100s,0
Postcards.csv,4904,postcards_10pt_matte_finish,87,Bundling,Shrink Wrap - 25s,0
Postcards.csv,4904,postcards_10pt_matte_finish,88,Bundling,Shrink Wrap - 50s,0
Postcards.csv,4904,postcards_10pt_matte_finish,89,Scoring,None,0
Postcards.csv,4904,postcards_10pt_matte_finish,90,Scoring,Score in Half,0
Postcards.csv,4904,postcards_10pt_matte_finish,140,Turnaround,2 - 3 Business Days,0
Postcards.csv,4904,postcards_10pt_matte_finish,553,Stock,10PT Printed 1 Side (4/0),0
Postcards.csv,4904,postcards_10pt_matte_finish,554,Stock,10PT Printed 2 Sides (4/4),0
Greeting Cards.csv,7551,spot_uv_greeting_cards,5,qty,50,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,6,qty,75,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,7,qty,100,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,9,qty,250,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,12,qty,500,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,13,qty,750,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,14,qty,1000,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,30,Stock,14PT Printed 1 Side (4/0),0
Greeting Cards.csv,7551,spot_uv_greeting_cards,31,Stock,14PT Printed 2 Sides (4/4),0
Greeting Cards.csv,7551,spot_uv_greeting_cards,35,size,8.5 x 5.5,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,43,size,8.5 x 11,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,131,Do you have a folding sample?,No,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,132,Do you have a folding sample?,Yes,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,134,size,10 x 7,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,135,Bindery,Score,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,136,Turnaround,5 Business Days,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,138,Include Envelopes,NO,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,139,Include Envelopes,YES,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,544,Coating,Matte Lamination 2 Sided,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,555,Spot UV,One sided,0
Greeting Cards.csv,7551,spot_uv_greeting_cards,556,Spot UV,Two sided,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,5,qty,50,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,6,qty,75,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,7,qty,100,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,9,qty,250,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,12,qty,500,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,13,qty,750,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,14,qty,1000,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,18,Turnaround,4 - 5 Business Days,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,35,size,8.5 x 5.5,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,43,size,8.5 x 11,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,93,Coating,No Coating,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,131,Do you have a folding sample?,No,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,132,Do you have a folding sample?,Yes,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,134,size,10 x 7,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,135,Bindery,Score,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,138,Include Envelopes,NO,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,139,Include Envelopes,YES,0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,597,Stock,14PT Pearl Printed 1 Side (4/0),0
Greeting Cards.csv,7552,pearl_paper_greeting_cards,639,Stock,14PT Pearl Printed 2 Sides (4/4),0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,5,qty,50,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,6,qty,75,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,7,qty,100,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,9,qty,250,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,12,qty,500,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,13,qty,750,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,14,qty,1000,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,18,Turnaround,4 - 5 Business Days,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,35,size,8.5 x 5.5,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,43,size,8.5 x 11,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,93,Coating,No Coating,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,131,Do you have a folding sample?,No,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,132,Do you have a folding sample?,Yes,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,134,size,10 x 7,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,135,Bindery,Score,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,138,Include Envelopes,NO,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,139,Include Envelopes,YES,0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,595,Stock,18PT Kraft Printed 1 Side (4/0),0
Greeting Cards.csv,7553,kraft_paper_greeting_cards,640,Stock,18PT Kraft Printed 2 Sides (4/4),0
Greeting Cards.csv,48,greetingcards_14pt_aq,5,qty,50,0
Greeting Cards.csv,48,greetingcards_14pt_aq,6,qty,75,0
Greeting Cards.csv,48,greetingcards_14pt_aq,7,qty,100,0
Greeting Cards.csv,48,greetingcards_14pt_aq,9,qty,250,0
Greeting Cards.csv,48,greetingcards_14pt_aq,12,qty,500,0
Greeting Cards.csv,48,greetingcards_14pt_aq,13,qty,750,0
Greeting Cards.csv,48,greetingcards_14pt_aq,14,qty,1000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,18,Turnaround,4 - 5 Business Days,0
Greeting Cards.csv,48,greetingcards_14pt_aq,22,qty,2500,0
Greeting Cards.csv,48,greetingcards_14pt_aq,23,qty,5000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,25,qty,10000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,30,Stock,14PT Printed 1 Side (4/0),0
Greeting Cards.csv,48,greetingcards_14pt_aq,31,Stock,14PT Printed 2 Sides (4/4),0
Greeting Cards.csv,48,greetingcards_14pt_aq,35,size,8.5 x 5.5,0
Greeting Cards.csv,48,greetingcards_14pt_aq,43,size,8.5 x 11,0
Greeting Cards.csv,48,greetingcards_14pt_aq,60,qty,15000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,61,qty,20000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,62,qty,25000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,63,qty,30000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,64,qty,35000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,65,qty,40000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,66,qty,45000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,67,qty,50000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,68,qty,55000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,69,qty,60000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,70,qty,65000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,71,qty,70000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,72,qty,75000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,73,qty,80000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,74,qty,85000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,75,qty,90000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,76,qty,95000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,77,qty,100000,0
Greeting Cards.csv,48,greetingcards_14pt_aq,105,qty,25,0
Greeting Cards.csv,48,greetingcards_14pt_aq,131,Do you have a folding sample?,No,0
Greeting Cards.csv,48,greetingcards_14pt_aq,132,Do you have a folding sample?,Yes,0
Greeting Cards.csv,48,greetingcards_14pt_aq,133,Coating,Gloss AQ,0
Greeting Cards.csv,48,greetingcards_14pt_aq,134,size,10 x 7,0
Greeting Cards.csv,48,greetingcards_14pt_aq,135,Bindery,Score,0
Greeting Cards.csv,48,greetingcards_14pt_aq,137,Turnaround,3 Business Days,0
Greeting Cards.csv,48,greetingcards_14pt_aq,138,Include Envelopes,NO,0
Greeting Cards.csv,48,greetingcards_14pt_aq,139,Include Envelopes,YES,0
Greeting Cards.csv,49,greetingcards_14pt_uv,5,qty,50,0
Greeting Cards.csv,49,greetingcards_14pt_uv,6,qty,75,0
Greeting Cards.csv,49,greetingcards_14pt_uv,7,qty,100,0
Greeting Cards.csv,49,greetingcards_14pt_uv,9,qty,250,0
Greeting Cards.csv,49,greetingcards_14pt_uv,12,qty,500,0
Greeting Cards.csv,49,greetingcards_14pt_uv,13,qty,750,0
Greeting Cards.csv,49,greetingcards_14pt_uv,14,qty,1000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,18,Turnaround,4 - 5 Business Days,0
Greeting Cards.csv,49,greetingcards_14pt_uv,22,qty,2500,0
Greeting Cards.csv,49,greetingcards_14pt_uv,23,qty,5000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,25,qty,10000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,30,Stock,14PT Printed 1 Side (4/0),0
Greeting Cards.csv,49,greetingcards_14pt_uv,31,Stock,14PT Printed 2 Sides (4/4),0
Greeting Cards.csv,49,greetingcards_14pt_uv,35,size,8.5 x 5.5,0
Greeting Cards.csv,49,greetingcards_14pt_uv,43,size,8.5 x 11,0
Greeting Cards.csv,49,greetingcards_14pt_uv,60,qty,15000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,61,qty,20000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,62,qty,25000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,63,qty,30000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,64,qty,35000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,65,qty,40000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,66,qty,45000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,67,qty,50000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,68,qty,55000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,69,qty,60000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,70,qty,65000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,71,qty,70000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,72,qty,75000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,73,qty,80000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,74,qty,85000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,75,qty,90000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,76,qty,95000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,77,qty,100000,0
Greeting Cards.csv,49,greetingcards_14pt_uv,105,qty,25,0
Greeting Cards.csv,49,greetingcards_14pt_uv,107,Coating,UV,0
Greeting Cards.csv,49,greetingcards_14pt_uv,131,Do you have a folding sample?,No,0
Greeting Cards.csv,49,greetingcards_14pt_uv,132,Do you have a folding sample?,Yes,0
