id,name,sku,slug,category,options,pricing,metadata
1,Business cards 14pt (Profit Maximizer),businesscard_14pt_profit_maximizer,business-cards-14pt-(profit-maximizer),Business Cards,"[{""id"": 4, ""group"": ""size"", ""name"": ""3.5 x 2"", ""hidden"": 0}, {""id"": 5, ""group"": ""qty"", ""name"": ""50"", ""hidden"": 0}, {""id"": 6, ""group"": ""qty"", ""name"": ""75"", ""hidden"": 0}, {""id"": 7, ""group"": ""qty"", ""name"": ""100"", ""hidden"": 0}, {""id"": 9, ""group"": ""qty"", ""name"": ""250"", ""hidden"": 0}, {""id"": 12, ""group"": ""qty"", ""name"": ""500"", ""hidden"": 0}, {""id"": 13, ""group"": ""qty"", ""name"": ""750"", ""hidden"": 0}, {""id"": 14, ""group"": ""qty"", ""name"": ""1000"", ""hidden"": 0}, {""id"": 22, ""group"": ""qty"", ""name"": ""2500"", ""hidden"": 0}, {""id"": 23, ""group"": ""qty"", ""name"": ""5000"", ""hidden"": 0}, {""id"": 30, ""group"": ""Stock"", ""name"": ""14PT Printed 1 Side (4/0)"", ""hidden"": 0}, {""id"": 31, ""group"": ""Stock"", ""name"": ""14PT Printed 2 Sides (4/4)"", ""hidden"": 0}, {""id"": 79, ""group"": ""Turnaround"", ""name"": ""Next Business Day"", ""hidden"": 0}, {""id"": 93, ""group"": ""Coating"", ""name"": ""No Coating"", ""hidden"": 0}, {""id"": 105, ""group"": ""qty"", ""name"": ""25"", ""hidden"": 0}, {""id"": 140, ""group"": ""Turnaround"", ""name"": ""2 - 3 Business Days"", ""hidden"": 0}, {""id"": 540, ""group"": ""Round Corners"", ""name"": ""NO"", ""hidden"": 0}, {""id"": 541, ""group"": ""Round Corners"", ""name"": ""YES"", ""hidden"": 0}]","[{""hash"": ""004debf84bce770fef3002c600a66cce"", ""value"": ""0.014966436518218718"", ""markup"": 0}, {""hash"": ""0063e11a33109ce3f4210fa2ac71c0ff"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""00bfeb819ccb11559a2c8ea8ce9cafe7"", ""value"": ""1.8656"", ""markup"": 1}, {""hash"": ""03555939267abcb077f4d510ce9d89b2"", ""value"": ""0.022515393147511265"", ""markup"": 0}, {""hash"": ""052b27bed5e9c2b5b65bb2c973b83631"", ""value"": ""0.011750734383842833"", ""markup"": 0}, {""hash"": ""07f1e3b594e6a111b3be9f972f7c28e2"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""09764abf091aa58ae369b828409ac6f3"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""09e5b2c1d1d3fcd51fff7cc4616ab0a9"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""0f181823d23bfd9a36d59346dde0f6dc"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""0f7474e1d9a4f1810866e6e30fbc2aef"", ""value"": ""0.5088"", ""markup"": 1}, {""hash"": ""10b3b9499741fe15aa875879acb6cec1"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""11560e380f27690675aec172374b3143"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""119e0de13bb11914b30162f5cd488460"", ""value"": ""0.037569480829720156"", ""markup"": 0}, {""hash"": ""12214dba01c94842c45ceb92fc27948e"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""1312575336ead597932df8fde7c844e8"", ""value"": ""0.5088"", ""markup"": 1}, {""hash"": ""132ee95b4ec30ac02a6e29a230233bed"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""1396c8f59530e24b3ae5329e002bb14b"", ""value"": ""2.6606"", ""markup"": 1}, {""hash"": ""13ec4ede5d4e894d0117b38c451e4e16"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""174fc629fbbd1c3f42197960055c0eb9"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""1b04a9dc1d6f2b60d70092a790e4ecdb"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""1b9cdc17ae0e7f8eb91597e740da1263"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""1c676380bf1ec7e7f37aac05e3953d94"", ""value"": ""0.23731553063326827"", ""markup"": 0}, {""hash"": ""1eeac4539292b62d5d42db2a6cd7a471"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""2009b550563390ea2f07acc97ff08721"", ""value"": ""0.424"", ""markup"": 1}, {""hash"": ""20d38f4d515562b2d3f13f3d0ea5f834"", ""value"": ""0.25324174939693916"", ""markup"": 0}, {""hash"": ""22a3031ff68d165a4f971ac3e42d957a"", ""value"": ""2.6606"", ""markup"": 1}, {""hash"": ""247a154ef81b4f752a2921399e5b997e"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""25ec996a72c8bc81ae9f3f8ac8e76d7d"", ""value"": ""0.13854362353320246"", ""markup"": 0}, {""hash"": ""26e1fb7ca96685fe3070a640b7ebda74"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""2d79eed5a6ed7296a867c914b6a541e7"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""2e4793f124d30d9db3c5da113af6a273"", ""value"": ""3000"", ""markup"": 1}, {""hash"": ""2fcac21e938130a8057b802464594944"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""30f6a31a91aff75ef0d900c61848329f"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""31bd2d31a091a15a19358c926bb815fb"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""3513098fa5a31108bbbae0923211a30b"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""3a453c3e309b43581feac6d4e96ba0c3"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""3adf8b6cf95e65d727c5c7f34872c309"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""3dbceae467bda7febf2ea299db0e1fa1"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""3e5101721017cae4d1588c27eee92499"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""3eed0b3600cbe97f75894ea6141c5f72"", ""value"": ""0.10518139863119938"", ""markup"": 0}, {""hash"": ""416e23f9092daee04ca44c9b0e8b2cde"", ""value"": ""0.13854362353320246"", ""markup"": 0}, {""hash"": ""41c37c86832fd37ca25faeff417f9709"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""430011d7793cd6798aaaeb50b4ad26cf"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""433c8b0154e6904b0b94455c21bdb3cf"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""47155da7257bb8197ce88ca944e5a8ec"", ""value"": ""12 x 9 x 9.5"", ""markup"": 1}, {""hash"": ""49796ec0cb6bc13d4dc4fddb6a191679"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""4a6aac37265da5b44d6e8aa3d93fcdac"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""4bd1e1d455a57bc55f6b0213b1a46472"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""4fddc662e4ff92f4776cc692cc3b4b9c"", ""value"": ""18.5818"", ""markup"": 1}, {""hash"": ""513cb57ff9de610e60938f04173f2997"", ""value"": ""9.3704"", ""markup"": 1}, {""hash"": ""52a84d15cebe9bdf93937635d8b32d49"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""5b00c135593cda35017d2057c89c2bb1"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""5b943af49d591fee59ee9267cc9cdfa8"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""65b3c554ad4307501e19509da40252e6"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""66cd78fbe38be75537925721729908da"", ""value"": ""0.01262998513842235"", ""markup"": 0}, {""hash"": ""6a102386abece528ea86048a1054950f"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""6a8c3518ad70206b212e1b0fc429c30a"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""70bd29fc4ee3d94d6de63cac527ff277"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""72518e305b1daf55179a77567df0c7eb"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""75ed04d52655aedfb90651be042dace4"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""76ea48e512136d72af0114cc78702d08"", ""value"": ""0.033690916752919034"", ""markup"": 0}, {""hash"": ""7b5c6404c0107658553dc93ea8d87710"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""7e0bd58e77a096a8be171b91907d8bef"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""7f8466e04dd45152cfd6a2c66aed2f50"", ""value"": ""0.01980368521450719"", ""markup"": 0}, {""hash"": ""811316b84bfe8bc3c73a950e8aa283ad"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""82c1e0a19abfc60a7cd38e3869bf4206"", ""value"": ""12 x 9 x 4.5"", ""markup"": 1}, {""hash"": ""82c71ede7715694b59668260b6cacb99"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""838fbd8bdeb775fc8492d36dee165dcf"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""873b75ac1b71cbed136d57cca97a9ce8"", ""value"": ""0.012408118119388006"", ""markup"": 0}, {""hash"": ""89c95066434eec728926da92dd7156f3"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""8c5aebe62f60f2da1a7689b854a6841a"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""8de9b774460e77a4b40c8e0518d8cd6e"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""92fbd33a7cc8d6b6a0c040a1031545fd"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""962fda9fcca60bb3cb419d73e3397a93"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""97cd3fb1b5bfb07207e7c348a76a075d"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""9bffa940efa1fbe5a2c5e737f2e099ae"", ""value"": ""1.06"", ""markup"": 1}, {""hash"": ""9c6edf860a246a98c5180a636dedf8b8"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""9d434d80baa2f7d6b4212e79a34a155a"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""a1c61d8abd26971070ec921e27366af1"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""a26ba470d457692bfcd53794c608ca7a"", ""value"": ""0.23731553063326827"", ""markup"": 0}, {""hash"": ""a368f0c870fe2eedb6c6ea18cbf37c72"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""a4e58f9d4a5d23053df7eaa1f6800839"", ""value"": ""0.3498"", ""markup"": 1}, {""hash"": ""a8481651dea2dc80d0c794213833b489"", ""value"": ""0.009321171224769453"", ""markup"": 0}, {""hash"": ""acef3c5531a14fa445a154ed9a7e4686"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""acff9c8d55737e2a827e15866ed008ca"", ""value"": ""3.4662"", ""markup"": 1}, {""hash"": ""add7a86c2f83d0942d1f453c16d82ce1"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""ae77bbda4fbcce16afc315c16f986feb"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""aefc0d24c711686ac9d60af980f811b1"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""b23d78246290bd5b64ba16f09b2b47b5"", ""value"": ""9.3704"", ""markup"": 1}, {""hash"": ""b4a34d45bed2f1a2699cb1f397a950c6"", ""value"": ""0.079214740846791"", ""markup"": 0}, {""hash"": ""b50567b6be806143c2cccdefd10f7bdc"", ""value"": ""0.3498"", ""markup"": 1}, {""hash"": ""b5f108229e05724f5d65722f315edaf0"", ""value"": ""0.424"", ""markup"": 1}, {""hash"": ""b6effcde3d3d9f3709b94b21643eabd0"", ""value"": ""0.0069201851908504836"", ""markup"": 0}, {""hash"": ""b80dc58a3eaa4d2f8e67477171a210b0"", ""value"": ""0.033690916752919034"", ""markup"": 0}, {""hash"": ""b8e226150f210f7e20d50c2c02a7ac78"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""bcbf6241a28277cc915805188bbd339e"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""bdf0df78d1fe784ea5d0b6c33929c237"", ""value"": ""0.010271620960323892"", ""markup"": 0}, {""hash"": ""be8b37a1a909194e6a3e3279d0e9c3cb"", ""value"": ""0.10673501650437676"", ""markup"": 0}, {""hash"": ""c08f9cb40e48e3b2ce874d128d61ff66"", ""value"": ""6000"", ""markup"": 1}, {""hash"": ""c0de4afc2d20e822be0e126bf5ea266b"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""c2fe343f2151d7bb1ccf46d9d995e800"", ""value"": ""0.016182596434034278"", ""markup"": 0}, {""hash"": ""cb28eedbba4ae93bb5291dce2ff197f2"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""cc685270c3b65e42109219e7ef1cb562"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""cde891e973c2e16f44c18a7f7dabcd6a"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""ce622092b1e123f5ade795024beb671d"", ""value"": ""0.06834348120860742"", ""markup"": 0}, {""hash"": ""cec24cbfaeb4fd252facb6161a520070"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""d0ee6ffaa7b108b89a767e74e4d5b17e"", ""value"": ""1.8656"", ""markup"": 1}, {""hash"": ""d220560e6e690dd381be6a9f7b288ac0"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""d28ad41f40cd326a349876e04256f751"", ""value"": ""0.01980368521450719"", ""markup"": 0}, {""hash"": ""d2ce7c0e646da79c4d261971b1c78599"", ""value"": ""3.4662"", ""markup"": 1}, {""hash"": ""d3aa79c1d3b2a1144dd80e01ea121691"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""da5634b4190d49a1c9c47e69b0e127bb"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""dd8000d858b6b7ea0a1324c8b8d15a07"", ""value"": ""0.583"", ""markup"": 1}, {""hash"": ""dee5673d6d9cdd01337813af32030461"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""dfc17b6d1bba5c586d33fbcd68a4ebad"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""e02d96122fd32723d50ece7c4c111bc8"", ""value"": ""0.583"", ""markup"": 1}, {""hash"": ""e051ef378378ce20e89ca3fb280ee297"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""e3e6218a21e36301cb502a105ae8d9e9"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""e490ed8265eba0ee1fb2aa0253dff645"", ""value"": ""0.016182596434034278"", ""markup"": 0}, {""hash"": ""e7783c3ce6a60c7e8d0df9feb1e22d56"", ""value"": ""-1"", ""markup"": 0}, {""hash"": ""e7d33b3411a0fac5c3385ecece89238b"", ""value"": ""0.05431633163966713"", ""markup"": 0}, {""hash"": ""e7f2f0b7e9ceee91359004a50d3e58f1"", ""value"": ""%20"", ""markup"": 0}, {""hash"": ""e967ead9d343dad11536610d18e43a52"", ""value"": ""0.013969404506759708"", ""markup"": 0}, {""hash"": ""eb32128f9bb26f22fc6c7eacb8a89fc5"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""ec91a96f51a17da75d04899439fa971d"", ""value"": ""0.013845031819021114"", ""markup"": 0}, {""hash"": ""eeb0a69d185dfc4f29b0beb7f9e1a870"", ""value"": ""0.10518139863119938"", ""markup"": 0}, {""hash"": ""f769706d33f23f95295e7573b1008ee1"", ""value"": ""7 x 4 x 4"", ""markup"": 1}, {""hash"": ""f7f258354849fbfdc4fb66ac71774d07"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""f86359860895579c9c6e9d57af0e9c5a"", ""value"": ""18.5818"", ""markup"": 1}, {""hash"": ""f8cd3ae783c5b9a7e22bc756ad2a0bae"", ""value"": ""1"", ""markup"": 1}, {""hash"": ""f98762403d8f0bed0806199ed8cc6551"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""fa472fe9fc0796b931c5513daa913ed8"", ""value"": ""0.011581458069945249"", ""markup"": 0}, {""hash"": ""fa8cec6998c3eadd88f6cb2f9a722afc"", ""value"": ""1000"", ""markup"": 1}, {""hash"": ""fc075994d08a85a50b72aa62bf1760de"", ""value"": ""0"", ""markup"": 0}, {""hash"": ""fc48e67e3b374dc39d9789a81dc6cbf7"", ""value"": ""0.079214740846791"", ""markup"": 0}, {""hash"": ""fe7d133417312e70c20b35886a40ca30"", ""value"": ""1.06"", ""markup"": 1}]",[]
