id,sku,name,category,options,pricing,metadata
5547,ncrform3part,NCR Forms 20lb Uncoated,NCR Forms,"[{'id': 3, 'group': 'Coating', 'name': 'Uncoated', 'hidden': 0}, {'id': 7, 'group': 'qty', 'name': '100', 'hidden': 0}, {'id': 9, 'group': 'qty', 'name': '250', 'hidden': 0}, {'id': 12, 'group': 'qty', 'name': '500', 'hidden': 0}, {'id': 14, 'group': 'qty', 'name': '1000', 'hidden': 0}, {'id': 18, 'group': 'Turnaround', 'name': '4 - 5 Business Days', 'hidden': 0}, {'id': 35, 'group': 'size', 'name': '8.5 x 5.5', 'hidden': 0}, {'id': 43, 'group': 'size', 'name': '8.5 x 11', 'hidden': 0}, {'id': 654, 'group': 'Stock', 'name': '20lb Printed 1 Side (4/0)', 'hidden': 0}, {'id': 655, 'group': 'Parts', 'name': '3 Part', 'hidden': 0}, {'id': 656, 'group': 'Variable Numbering', 'name': 'No Numbering', 'hidden': 0}, {'id': 657, 'group': 'Variable Numbering', 'name': '1 Number - Black Type', 'hidden': 0}, {'id': 658, 'group': 'Variable Numbering', 'name': '1 Number - Red Type', 'hidden': 0}]","[{'hash': '02073a3fd7fbbcf055922ff4bb3eb919', 'value': '0.14397877205221912', 'markup': 0}, {'hash': '04021babe0a79baae5e76038d61423d3', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': '051c9ed6c761c1410875380d51249b84', 'value': '0.05759150882088776', 'markup': 0}, {'hash': '05c1bc37e3610e40976b246d6f542846', 'value': '0.14397877205221934', 'markup': 0}, {'hash': '0ac998c611adf2609d7c7b9283432300', 'value': '0', 'markup': 0}, {'hash': '0d73e88e8b7af06de568553d6c6bebb8', 'value': '1', 'markup': 1}, {'hash': '0e01433a7de2dfbb0a83cf5462c27ab4', 'value': '0', 'markup': 0}, {'hash': '13426918c005486e95a4bc827943abd5', 'value': '0.028795754410443877', 'markup': 0}, {'hash': '13a830756f2219b0f1e27abd385ff677', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': '15d13f60c3d07047dafd14a89c761696', 'value': '1336', 'markup': 1}, {'hash': '17e102cd154fdb623a07852c19446f28', 'value': '4.1552', 'markup': 1}, {'hash': '19aaa22db158c3be02dfabe68b41408b', 'value': '2', 'markup': 1}, {'hash': '19fc52c8f3f7724b8cac05c412537617', 'value': '0', 'markup': 0}, {'hash': '1dcc2f42f11da56134228aac838e6203', 'value': '1336', 'markup': 1}, {'hash': '1e5fb84247f1d5860d912e3cae52d9f3', 'value': '0', 'markup': 0}, {'hash': '1fea27f8c85d9dfe7298e62320595c01', 'value': '0', 'markup': 0}, {'hash': '1ffdd28562437e03861dd0f0efeb041f', 'value': '0', 'markup': 0}, {'hash': '21ab15277e6041cf3047b8a0ba58e334', 'value': '1336', 'markup': 1}, {'hash': '22cfd60ac977a9db1d4e2f3eb2f0e581', 'value': '16.7586', 'markup': 1}, {'hash': '2378f5974703b3ce28911cd2e4f39142', 'value': '16.7586', 'markup': 1}, {'hash': '25a23bccee0d5a30bd283561d96cd97c', 'value': '1', 'markup': 1}, {'hash': '26db1d75abef97228df9bb71c2b5c37a', 'value': '0', 'markup': 0}, {'hash': '2b05c85391380a9308a5574b8037bdde', 'value': '0.05759150882088776', 'markup': 0}, {'hash': '2b689ec0570e73c91a9525ac8ab39ec2', 'value': '0.014397877205221944', 'markup': 0}, {'hash': '2bbcefbe72f02f5b3da13a3a2027e10c', 'value': '0.14397877205221934', 'markup': 0}, {'hash': '2d6ef259b19e5357f4b8e3aae640f1e7', 'value': '0', 'markup': 0}, {'hash': '2e8a14348dc4437a8d3712d75a410e57', 'value': '0', 'markup': 0}, {'hash': '33679e3e2b97407a3ecdfc1828239fd3', 'value': '0.7166579219987561', 'markup': 0}, {'hash': '38a596d1428b3a913ab985f76c725e3a', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': '3d7cd38f7f1216f71bf70c32b28d02f4', 'value': '1', 'markup': 1}, {'hash': '44f9d45e95b1a7716164d92d02260eb6', 'value': '1', 'markup': 1}, {'hash': '45097ba22814837f9bc2a9f00338070f', 'value': '668', 'markup': 1}, {'hash': '46f34aa77a6e8bc66aba1d9f51c6dad1', 'value': '0.708834324427782', 'markup': 0}, {'hash': '4edc54dc91c529ca7e4c4c9325c0c61f', 'value': '668', 'markup': 1}, {'hash': '5265c6e21c7e5803cdbad05d4b3345d7', 'value': '0.028795754410443877', 'markup': 0}, {'hash': '538f23414bfca2ee927556dc3321a279', 'value': '0', 'markup': 0}, {'hash': '54fb775d4577c12f7d0f27fb19b03ca1', 'value': '0', 'markup': 0}, {'hash': '556218348eb36c0d36ca946ebf5f09db', 'value': '0.4450029529374992', 'markup': 0}, {'hash': '585eeff8272be625239965bcfb7b742e', 'value': '0', 'markup': 0}, {'hash': '586c6a08d686bb5c3d107ec8b92139f1', 'value': '0', 'markup': 0}, {'hash': '5d6fe7d2b315058e7f229d2ae6c58e75', 'value': '8.8828', 'markup': 1}, {'hash': '5e93afff0337165bc69dfaba102a6d1e', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': '64daf8ed373a921bbde29772af11132b', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': '66c52516016df424de8ddfe76d47e2da', 'value': '0', 'markup': 0}, {'hash': '67b8efc7e2ff0ca52af32d044f00b5ac', 'value': '0', 'markup': 0}, {'hash': '6c5cb49da4edf76950fa743c88d3fbc5', 'value': '0', 'markup': 0}, {'hash': '6f367f07e4ea5e8d2bcafd0d9b9683ab', 'value': '16.7586', 'markup': 1}, {'hash': '7039961663ce537265d3b2a70c141682', 'value': '0', 'markup': 0}, {'hash': '75891ec865c31f8825bfae0a51320002', 'value': '8.8828', 'markup': 1}, {'hash': '77f523e61ce6a230e5468ca12ed8a155', 'value': '0.028795754410443877', 'markup': 0}, {'hash': '78d551b13e6e18733b00e4668c28995f', 'value': '0.2980647310187728', 'markup': 0}, {'hash': '7d507cbdafe43e93beb827f79258a138', 'value': '0', 'markup': 0}, {'hash': '7e7d9682493cfdffc70041b396017739', 'value': '4.9396', 'markup': 1}, {'hash': '815fe9da3a1fd6db5ccc3e67a7efef96', 'value': '0', 'markup': 0}, {'hash': '82332b80d2be9df6fc7bd555838e7469', 'value': '0', 'markup': 0}, {'hash': '8ed29f3e1884e7d7696f50fff87c62e4', 'value': '0', 'markup': 0}, {'hash': '8f83df8a8c5e87678743ebe0574bd860', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': '8fe01c25126471595878dde0d4f46ef2', 'value': '0.014397877205221944', 'markup': 0}, {'hash': '952a4506ca232be9034c1b2ef1a1b48b', 'value': '0.014397877205221944', 'markup': 0}, {'hash': '95e5c0cae6e360adaf3ffaaffe5264a0', 'value': '8.8828', 'markup': 1}, {'hash': '9b1f53cf7c7fa431092b9579f46d8e37', 'value': '0.14397877205221934', 'markup': 0}, {'hash': '9e934c66d8898a79eb19a9bd0b356957', 'value': '0', 'markup': 0}, {'hash': 'a27e3b6a565ebd8a0a6b81be064ad299', 'value': '0.057591508820887705', 'markup': 0}, {'hash': 'a28a4a6a3d872770c6eac8f4a0ba47ef', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': 'a317f394b5267be39384b7ede847ab0b', 'value': '0', 'markup': 0}, {'hash': 'a74fb6da86648e738f471ebbb840df09', 'value': '0', 'markup': 0}, {'hash': 'aa1b80386c029caf95760cc62418f4a3', 'value': '1336', 'markup': 1}, {'hash': 'ad0d06bf4c94c779cac96a668665966d', 'value': '1', 'markup': 1}, {'hash': 'ad58eae55d3584ae5240dc111e9b3008', 'value': '1', 'markup': 1}, {'hash': 'ad9d4f5720d9adc1197037aa04d464c3', 'value': '0', 'markup': 0}, {'hash': 'b56dfed95f0022d89a05215d06f7cc78', 'value': '0', 'markup': 0}, {'hash': 'b894e41edcea08fffc9040a7d60e31ce', 'value': '33.5172', 'markup': 1}, {'hash': 'ba2e566e6a8dc334ec309578368e2d11', 'value': '0', 'markup': 0}, {'hash': 'bd0365e49ac0b49a0ca2295932e7ca3a', 'value': '16.7586', 'markup': 1}, {'hash': 'bd60940391f3b635d2923ff9810e0549', 'value': '668', 'markup': 1}, {'hash': 'bdf1033adc0a066aec569ce31bf3cc73', 'value': '0', 'markup': 0}, {'hash': 'bedacfa4eb8740fba68d187b306f1d7a', 'value': '2.5864', 'markup': 1}, {'hash': 'bf6a0203d16ec9a3a478cb6ee9933df3', 'value': '8.8828', 'markup': 1}, {'hash': 'bfaf754d009d17edc37c791374bc3829', 'value': '0', 'markup': 0}, {'hash': 'c240029aab2a3da150c5c8f3eae251cb', 'value': '0', 'markup': 0}, {'hash': 'c3293ce3ded568dc3d528406d896f38b', 'value': '0', 'markup': 0}, {'hash': 'c4e48e3f4773f1013202247c38be20ba', 'value': '0', 'markup': 0}, {'hash': 'c85be85a75a70cca6822eb895e4924c2', 'value': '4.1552', 'markup': 1}, {'hash': 'ca69de44e90bf5108e3abdba1595467f', 'value': '0', 'markup': 0}, {'hash': 'cbdeb44f3549b790cf220b6610879eaa', 'value': '1', 'markup': 1}, {'hash': 'cd3a1aadf567057b5708d29cd57767ef', 'value': '0.5946958185035974', 'markup': 0}, {'hash': 'cffe778c5cc77eb631895d08ce80e64d', 'value': '668', 'markup': 1}, {'hash': 'd0d2628a6cf2d0e109c94195f7f39c69', 'value': '4.9396', 'markup': 1}, {'hash': 'd293d13cfe94720737191065c45b11fb', 'value': '2.5864', 'markup': 1}, {'hash': 'd32276c6768ac9bcd53894f8bbcc9314', 'value': '0.9747751999751599', 'markup': 0}, {'hash': 'd38cd2c7d59e7a3fc6cd5cac57d5240b', 'value': '0.5124558812097587', 'markup': 0}, {'hash': 'd3ef4baeb95361736d8b1b1c97871304', 'value': '16.7586', 'markup': 1}, {'hash': 'd8366a3a0deaa58f303eed4be35a32c9', 'value': '0.35832896099937805', 'markup': 0}, {'hash': 'dac397748eff4a8a074542a3fa372814', 'value': '12 x 9 x 9.5', 'markup': 1}, {'hash': 'df6d5ad6769281c7e6c84b19f92cf93b', 'value': '0', 'markup': 0}, {'hash': 'e14bdb529c53229980ba70e569908017', 'value': '0', 'markup': 0}, {'hash': 'e48cc671c68a4953bd6c21854f0efee5', 'value': '0.014397877205221944', 'markup': 0}, {'hash': 'e72b8866086ce1e418dffe85d2d63e55', 'value': '0', 'markup': 0}, {'hash': 'e9cf610c5792f0bde2060f8f90e37e22', 'value': '0', 'markup': 0}, {'hash': 'ebb0dd4b8fa14e141ccea9119ddb60d1', 'value': '0', 'markup': 0}, {'hash': 'f6e6ec8069fa562b8b3c85c69ba077a6', 'value': '0.028795754410443877', 'markup': 0}, {'hash': 'f7b149a884c7aca78d296d7d4aee5f92', 'value': '0.05759150882088776', 'markup': 0}, {'hash': 'f8818052240cf1963b89bfb38d40492f', 'value': '0', 'markup': 0}, {'hash': 'fa00a2c5e4d80e9b9c695fdd5d244408', 'value': '0', 'markup': 0}]",[]
